id,parent_id,level,name
ae2c2bd1-04d8-5328-89ae-9c215015ee0a,1e1d0a0f-a1f7-5413-81c3-334d88bc199a,3,Other grains
53ec4d78-d789-5362-831b-d6e1b7df6f41,1e1d0a0f-a1f7-5413-81c3-334d88bc199a,3,Rice
76a9b5b8-02b1-52bf-b85e-85904e6f954d,1e1d0a0f-a1f7-5413-81c3-334d88bc199a,3,Rye grain
2dc4506f-b92b-505a-b3a1-8319b555b1f9,1e1d0a0f-a1f7-5413-81c3-334d88bc199a,3,Spelt grain
a11fdedd-68cc-5c7e-8765-38c2ac85bb2b,1e1d0a0f-a1f7-5413-81c3-334d88bc199a,3,Wheat grain
011ff86e-f3e4-5f0a-af2c-6cca4264c103,55ffbeaf-7b1b-587e-ac86-b7f128600580,3,"Noodle, rice"
459a474b-b973-5a12-b26a-621e2df6bc0f,55ffbeaf-7b1b-587e-ac86-b7f128600580,3,"Noodle, wheat flour, without eggs"
8df588d1-f006-5271-b67f-4525197324b9,55ffbeaf-7b1b-587e-ac86-b7f128600580,3,"Pasta, gluten free"
930ba8ac-adce-548e-9ede-aedda5ffc8d4,55ffbeaf-7b1b-587e-ac86-b7f128600580,3,"Pasta, mixed cereal flour"
f42a9621-5ed5-5e53-823c-c74872e9a55b,55ffbeaf-7b1b-587e-ac86-b7f128600580,3,"Pasta, wheat flour, with eggs"
77b09ead-e225-5bfc-9bfe-a1c0c8fc2bcd,55ffbeaf-7b1b-587e-ac86-b7f128600580,3,"Pasta, wheat flour, without eggs"
29024fb8-4d7f-581e-a520-d33f8c4073b5,55ffbeaf-7b1b-587e-ac86-b7f128600580,3,"Pasta, wheat wholemeal, without eggs"
c4ad80c6-56cf-5da4-9dd4-89b769235633,7cf363e0-c966-55b1-926c-18bc2fa0e4b7,3,Baking powder
14c71cbb-0a5a-5b1d-a3a1-276cbd827ce0,7cf363e0-c966-55b1-926c-18bc2fa0e4b7,3,Gelatine
46ec88bd-ac27-5a73-a70b-8ac8898dd4e9,7cf363e0-c966-55b1-926c-18bc2fa0e4b7,3,Sodium bicarbonate
856adeaa-7327-51cf-baeb-a3ab88734478,1cc7c977-1b5d-5306-9933-2ddc299ad937,3,Barbecue sauce
df14bcae-ba9c-5119-9cf8-1e81b6a86c13,1cc7c977-1b5d-5306-9933-2ddc299ad937,3,Curry sauce
bd8a848b-1a5b-50a7-9870-ed1933f067c6,1cc7c977-1b5d-5306-9933-2ddc299ad937,3,Mixed condiment
dce9f54c-4c50-56cc-ae63-caf82d4081f3,1cc7c977-1b5d-5306-9933-2ddc299ad937,3,"Mustard, mild"
69f87abb-4daa-5f0b-ab4d-a61f62d62d12,1cc7c977-1b5d-5306-9933-2ddc299ad937,3,Soy sauce
215472b1-bab8-5a7f-a0e1-68b96c07538a,1cc7c977-1b5d-5306-9933-2ddc299ad937,3,Tabasco sauce
e3ccc8e9-0aa3-50e4-9f0f-c7411c2135a8,1cc7c977-1b5d-5306-9933-2ddc299ad937,3,Tartar sauce
403e4139-e245-584c-a63f-629e953d0d9a,1cc7c977-1b5d-5306-9933-2ddc299ad937,3,Tomato ketchup
f122d28a-72f5-5fe2-880f-a56a17ae390e,1cc7c977-1b5d-5306-9933-2ddc299ad937,3,"Vinegar, apple"
14787fbd-f35d-5a8b-820a-82ca257beb0c,1cc7c977-1b5d-5306-9933-2ddc299ad937,3,"Vinegar, wine"
deb6735e-f283-5028-8350-e5744336669d,09b101aa-b945-5d4e-a0af-deb4238a10f2,3,"Mayonnaise, < 25% oil"
70e4c75e-5da3-51a5-b9e4-0cc9e3dd8d10,09b101aa-b945-5d4e-a0af-deb4238a10f2,3,"Mayonnaise, > 50% oil"
b05fcfa4-6559-5d53-8466-58050e7bb02c,09b101aa-b945-5d4e-a0af-deb4238a10f2,3,"Mayonnaise, 25 - 50% oil"
a8044949-ddd3-576b-ba2a-edd584a52cb8,09b101aa-b945-5d4e-a0af-deb4238a10f2,3,"Salad dressing, < 25% oil"
e0b8d0c1-0a4d-5b79-acb5-a60cdd0b05fd,09b101aa-b945-5d4e-a0af-deb4238a10f2,3,"Salad dressing, > 50% oil"
37fd5b7d-626c-506d-9c03-912c9b4bb6bc,09b101aa-b945-5d4e-a0af-deb4238a10f2,3,"Salad dressing, 25 - 50% oil"
3ff7edba-7e3c-5a9f-8f74-b9c11cee3aea,09b101aa-b945-5d4e-a0af-deb4238a10f2,3,Yogonaise
cf25104a-0651-5f93-9e18-6efdd055f2a5,a3da86d0-0570-5ed8-918e-244bdd014c76,3,Vanilla essence
1ac07827-ac07-5327-b00a-f099c06183fc,9f98e0fa-ece1-540d-b32c-128f51993d77,3,Curry powder
0679b3a6-cda8-53fe-a4b7-d3693d9a3aa0,9f98e0fa-ece1-540d-b32c-128f51993d77,3,Garam masala
bd2aa4e3-0bf2-5b5e-8b01-9872301b04d4,9f98e0fa-ece1-540d-b32c-128f51993d77,3,Mixed herbs
d70b79b9-5a60-5919-977c-c1f717b5d201,c77e7e51-1254-596e-86e7-959a156242e7,3,"Basil, dried"
1f7e6496-9b12-55b8-8828-e410fbc7012f,c77e7e51-1254-596e-86e7-959a156242e7,3,"Basil, herb (Ocimum basilicum)"
f29fd94a-8959-52c1-b309-2e5de911245d,c77e7e51-1254-596e-86e7-959a156242e7,3,Bay leaves (laurel) (Laurus nobilis)
9c1c5be0-8977-5a21-a946-e28a7e6d7bb6,c77e7e51-1254-596e-86e7-959a156242e7,3,"Chervil, herb (Anthriscus cerefolium)"
5c903b78-928e-50d6-8238-ac0a5acf25c6,c77e7e51-1254-596e-86e7-959a156242e7,3,"Chives, herb (Allium schoenoprasum)"
8d067964-2ea9-5493-a165-1cc836275193,c77e7e51-1254-596e-86e7-959a156242e7,3,Coriander leaves
f6afde37-c587-58fd-9f47-cbca83c1feb0,c77e7e51-1254-596e-86e7-959a156242e7,3,"Dill, herb (Anethum graveolens)"
e8c87a6f-7702-545e-803a-8fe280b4c002,c77e7e51-1254-596e-86e7-959a156242e7,3,"Marjoram, dried"
a46ac95d-bbec-5663-ae8f-90b1c8366199,c77e7e51-1254-596e-86e7-959a156242e7,3,Mint
2c335cd8-9f10-53e1-a26e-019b20186fe9,c77e7e51-1254-596e-86e7-959a156242e7,3,"Origano, dried"
92922612-a634-5294-9a4a-2f7f394d5bbd,c77e7e51-1254-596e-86e7-959a156242e7,3,"Parsley, dried"
3a195d01-0828-5797-a5dd-93e6756a78ad,c77e7e51-1254-596e-86e7-959a156242e7,3,"Parsley, herb (Petroselinum crispum)"
0415c344-7dc0-5c5c-b5b9-37932969d7f4,c77e7e51-1254-596e-86e7-959a156242e7,3,"Rosemary, dried"
7dce2a2a-04af-58a2-8c85-da91c8abf5fa,c77e7e51-1254-596e-86e7-959a156242e7,3,"Rosemary, herb (Rosmarinus officinalis)"
c2ebecb5-c568-5b6c-b210-36b47fdae3e7,c77e7e51-1254-596e-86e7-959a156242e7,3,"Sage, dried"
9b85bace-6c0a-567b-8412-64f57bfacb8e,c77e7e51-1254-596e-86e7-959a156242e7,3,"Sage, herb (Salvia officinalis)"
2eeaa26b-4464-58e3-b19a-ef9355cf9bbc,c77e7e51-1254-596e-86e7-959a156242e7,3,"Tarragon, herb (Artemisia dracunculus)"
cae877c0-6bd5-50aa-b6f9-36548d18a88c,c77e7e51-1254-596e-86e7-959a156242e7,3,"Thyme, dried"
0a0645ca-d5cb-5671-b976-a00499939f01,c77e7e51-1254-596e-86e7-959a156242e7,3,"Thyme, herb (Thymus spp.)"
32bf760d-16e1-55e7-8684-fc77bb2a3c4b,c77e7e51-1254-596e-86e7-959a156242e7,3,"Winter savory, dried"
3201cfad-d892-5943-b5f8-068172b1d00a,eda8b7f4-4240-59f0-bf3f-9b0a22324b80,3,Alcoholic sauce
7d11d991-1da1-50d7-9747-f0ebd3fc388d,eda8b7f4-4240-59f0-bf3f-9b0a22324b80,3,"Brown sauce (Gravy, Lyonnais sauce)"
28339f51-25e9-57ea-974c-a343064f83be,eda8b7f4-4240-59f0-bf3f-9b0a22324b80,3,Butter sauce
664c20c4-f8c9-5594-b7e5-eef7de5cd4ca,eda8b7f4-4240-59f0-bf3f-9b0a22324b80,3,Cream sauce
79c88e49-8b61-5ce0-aa91-d1d79b52818d,eda8b7f4-4240-59f0-bf3f-9b0a22324b80,3,Emulsion sauce (Hollandaise sauce)
e3677141-6a3a-575e-98a2-fe6161c815b5,eda8b7f4-4240-59f0-bf3f-9b0a22324b80,3,Fish sauce
f5a034ea-4593-5e7b-aebd-665eb9c41328,eda8b7f4-4240-59f0-bf3f-9b0a22324b80,3,Meat sauce
9d4f5699-4d1e-5c10-9d09-dc2394b0dc65,eda8b7f4-4240-59f0-bf3f-9b0a22324b80,3,"Oil-based sauce (Pesto, Aioli sauce)"
0e17817b-90dd-5d7c-872c-088983801f3e,eda8b7f4-4240-59f0-bf3f-9b0a22324b80,3,Vegetable sauce
fe8196d1-2b86-565a-b54e-c06f36ce849d,eda8b7f4-4240-59f0-bf3f-9b0a22324b80,3,"White sauce (Bechamel sauce, Cheese sauce)"
6f086b3e-c351-5638-8264-c53f0ebbc5a1,c3432b9f-b83c-524c-9e42-aef732b4fa75,3,Salt
3d80e5a3-104c-5d27-95ef-c085993a234c,c3432b9f-b83c-524c-9e42-aef732b4fa75,3,"Salt, flavoured"
0ca96b2a-2e69-5382-baff-2e4547a19a76,c3432b9f-b83c-524c-9e42-aef732b4fa75,3,"Salt, iodised"
c4aafe2a-ad01-5364-b32b-88159c758bc1,c3432b9f-b83c-524c-9e42-aef732b4fa75,3,Sea salt
f2e9a720-1a3a-565f-bd75-274137d6e2f1,c3432b9f-b83c-524c-9e42-aef732b4fa75,3,Stock cubes (bouillon cube)
95fca450-6630-524c-be2a-459f63e26a45,4c684722-0fee-582f-877f-50359ef25254,3,Black caraway seed (Nigella sativa)
cf411f90-f3af-5bfe-b216-c15c618d866e,4c684722-0fee-582f-877f-50359ef25254,3,Cardamom (Elettaria cardamomum)
cc96db3c-a46d-57cb-a625-bea007fd8f2e,4c684722-0fee-582f-877f-50359ef25254,3,Cayenne pepper (Capsicum frutescens)
be94749e-626a-5298-90d2-ff0c4b1a4d68,4c684722-0fee-582f-877f-50359ef25254,3,Cinnamon (Cinnamonum verum syn. C. zeylanicum)
9df07437-591f-5679-bce4-7d813856b5d5,4c684722-0fee-582f-877f-50359ef25254,3,Cloves (Syzygium aromaticum)
c26cdd5c-4c07-5467-8aee-8bf79b5a3a4f,4c684722-0fee-582f-877f-50359ef25254,3,Coriander seed (Coriandrum sativum)
317f4076-cbfc-5829-8af3-40f3cac5db60,4c684722-0fee-582f-877f-50359ef25254,3,Cumin seed (Cuminum cyminum)
313026cf-e0ae-5c7a-af25-84e486258997,4c684722-0fee-582f-877f-50359ef25254,3,Fennel seed (Foeniculum vulgare)
dac96664-ecc6-51a3-866c-e76826f8cb9e,4c684722-0fee-582f-877f-50359ef25254,3,Fenugreek (Trigonella foenumgraecum)
1098a967-5f58-5189-836c-3e2e85572391,4c684722-0fee-582f-877f-50359ef25254,3,"Garlic, dried"
209156be-927d-575f-bd12-94c4fbe0cbed,4c684722-0fee-582f-877f-50359ef25254,3,Ginger (Zingiber officinale)
c50c0f16-d3c0-56e6-9a94-1ba320e70a5b,4c684722-0fee-582f-877f-50359ef25254,3,"Ginger, dried"
954e3215-5112-547f-b5fc-60ab00ab5bad,4c684722-0fee-582f-877f-50359ef25254,3,Nutmeg (Myristica fragans)
1fc91430-f7d3-51c5-89dc-70d5bc6aeef9,4c684722-0fee-582f-877f-50359ef25254,3,Paprika powder
e6de8a55-d85e-5a97-ad45-17a5eaabed09,4c684722-0fee-582f-877f-50359ef25254,3,"Pepper, black and white (Piper nigrum)"
53e370ae-c44c-5b7f-8062-4bc82b4c52aa,4c684722-0fee-582f-877f-50359ef25254,3,Saffron (Crocus sativus)
5c72522d-8eb9-5a75-949b-85b48e920344,4c684722-0fee-582f-877f-50359ef25254,3,Spices
8c4264f1-6ad3-5444-b2bf-3e956d638e98,4c684722-0fee-582f-877f-50359ef25254,3,Tamarind (Tamarindus indica)
615766bf-b35a-5e4e-ab40-a86db6ac3f60,4c684722-0fee-582f-877f-50359ef25254,3,Turmeric (Curcuma) (Curcuma domestica syn. C. longa)
f7e033bc-a4cd-5cc1-b619-e8a393d4e8a4,c639d49c-15c7-5825-b7d8-4765005e6503,3,Beans (Phaseolus vulgaris)
1941b7db-279c-5b94-820c-f992d90a8451,c639d49c-15c7-5825-b7d8-4765005e6503,3,Black eye bean (Vigna unguiculata)
2cc647f5-d80e-5281-a830-23fde42ed55f,c639d49c-15c7-5825-b7d8-4765005e6503,3,Broad bean (Vicia faba)
3ab260f1-507c-5221-9d75-8dcd9160bcf4,c639d49c-15c7-5825-b7d8-4765005e6503,3,Chick pea (Cicer arietinum)
2f0e0f29-042d-5458-87f4-17e69f349535,c639d49c-15c7-5825-b7d8-4765005e6503,3,Chick pea flour
fd935989-5587-5195-b118-801aa3a72371,c639d49c-15c7-5825-b7d8-4765005e6503,3,Lentils (Lens culinaris syn. L. esculenta)
ca1a8816-8314-5c13-9ec7-dd4b2008ed75,c639d49c-15c7-5825-b7d8-4765005e6503,3,Lima bean (Phaseolus lunatis)
deb526db-cfd2-5eb6-9245-96eed843099d,c639d49c-15c7-5825-b7d8-4765005e6503,3,Mung bean (Phaseolus aureus)
71fd69a8-e5d4-556f-9f8d-fd5d29673dcb,c639d49c-15c7-5825-b7d8-4765005e6503,3,Peanut (Arachis hypogea)
193db4c2-e017-5ab7-a4a4-e5ca5bda8c48,c639d49c-15c7-5825-b7d8-4765005e6503,3,"Peas (dry), soaked/boiled/canned"
d6bd88bb-f4a9-540c-a53d-bd1f90934e7d,c639d49c-15c7-5825-b7d8-4765005e6503,3,Peas (Pisum sativum)
dec701d9-2b25-5917-8eac-4e2e733feb65,c639d49c-15c7-5825-b7d8-4765005e6503,3,Soya beans flour
10922744-79ac-5ed5-a66c-6614b5ff8c3e,c639d49c-15c7-5825-b7d8-4765005e6503,3,"Soya beans, soaked/boiled/canned"
f437eccf-f351-5272-83dc-dda6be90b0a5,0936718b-bdf4-5888-a93e-0afdb4d81aa5,3,"Beans, green, without pods (Phaseolus vulgaris)"
31f4815b-58d8-5bac-ae36-6d504e5759da,467447f9-4484-5574-924c-dfc124d92620,3,Linseed (Linum usitatissimum)
2e0cd650-716f-5cdc-9f32-8fd3e1100d10,467447f9-4484-5574-924c-dfc124d92620,3,Poppy seed (Papaver somniferum)
585156c8-b8da-51af-add8-9bd4eca684a7,467447f9-4484-5574-924c-dfc124d92620,3,Pumpkin seeds (Cucurbita pepo var. oleifera)
5a1c0bc4-c22d-59d2-bfe1-68f31bbba426,467447f9-4484-5574-924c-dfc124d92620,3,Sesame seed (Sesamum indicum syn. S. orientale)
09e62449-5bcb-5955-9f3d-4f8e4c5ce396,467447f9-4484-5574-924c-dfc124d92620,3,Sunflower seed (Helianthus annuus)
b6149632-5840-52e6-a5b0-1264c20c8c35,767913ad-afe5-5808-9392-13b928678c23,3,Other seeds
7b1bd7a6-3993-5b75-b757-7af53752e83d,0a778475-8e92-519e-bcda-2c02a0fd516d,3,"Almond, bitter (Prunus amygalus amara)"
effcbf32-b153-5e74-971e-a4461e5523b7,0a778475-8e92-519e-bcda-2c02a0fd516d,3,"Almond, sweet (Prunus amygalus dulcis)"
d8a3ce43-41ef-5321-9685-49a73bff4ef0,0a778475-8e92-519e-bcda-2c02a0fd516d,3,Brazil nuts (Bertholletia excelsa)
00f36fcf-7b4e-519d-9cf2-4c99e5ad19cf,0a778475-8e92-519e-bcda-2c02a0fd516d,3,Cashew nuts (Anacardium occidentale)
a252490f-522d-5b7d-80d4-59ea9f3ff59a,0a778475-8e92-519e-bcda-2c02a0fd516d,3,Chestnuts (Castanea sativa)
36d8b655-7bb3-56b9-9145-b70601074207,0a778475-8e92-519e-bcda-2c02a0fd516d,3,Coconuts (Cocos nucifera)
f8792a78-8cf7-55d5-9907-4b652533ff3c,0a778475-8e92-519e-bcda-2c02a0fd516d,3,Hazelnuts (Corylus avellana)
6751d1d1-2038-547e-a4ed-3d8568a81f34,0a778475-8e92-519e-bcda-2c02a0fd516d,3,Macadamia (Macadamia ternifolia)
019fefb1-3ee7-591d-8a58-33a03f4203db,0a778475-8e92-519e-bcda-2c02a0fd516d,3,Mixed nuts and dried fruits
d879fd24-3a31-5dca-90d1-3439a7741824,0a778475-8e92-519e-bcda-2c02a0fd516d,3,Pecans (Carya illinoensis)
70d054ec-5e44-535e-85a2-8e8d8a67c157,0a778475-8e92-519e-bcda-2c02a0fd516d,3,Pine nuts (Pinus pinea)
99dff6d2-119d-5d4a-a087-b5beee61c568,0a778475-8e92-519e-bcda-2c02a0fd516d,3,Pistachios (Pistachia vera)
97151b9e-8ff6-5da8-a79a-d72a52fa3f98,0a778475-8e92-519e-bcda-2c02a0fd516d,3,Walnuts (Juglans regia)
b721146e-5dd7-5cfa-b565-9cb4620aabef,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Beef kidney
9cb15550-7853-5e7f-b726-800d16d0fce2,b670eb05-6ea0-560e-b97e-e99ab502276c,3,"Brain (veal, lamb, pork)"
50ee4421-9a35-5cd9-b83e-7303b1b78c8f,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Chicken liver
b18e3423-6298-5e4c-bf11-4dce72ec47c6,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Duck liver
4ad861ef-660c-5772-8175-e8e3a04ef298,b670eb05-6ea0-560e-b97e-e99ab502276c,3,"Giblets (chicken, turkey, duck, goose)"
44519e21-71ff-51ec-913e-701086af75a9,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Goose liver
b174480e-66b2-5baf-930a-f5139bc427eb,b670eb05-6ea0-560e-b97e-e99ab502276c,3,"Heart (beef, veal, pork, mutton, lamb)"
c9a7c124-b387-5419-b074-a48395e1ca9b,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Mutton / lamb kidney
f0946b8d-f774-5742-ab87-a804ae6c92bd,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Mutton / lamb liver
96aa54e4-ca65-5c40-9269-f62d8cf80210,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Pork kidney
9e2550f6-81e6-55c1-84ea-465734c7d7c1,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Pork liver
5d1e5c36-f2ec-5dd2-af58-4bac35823126,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Stomach (beef)
2d7f44c7-cf27-5583-a9b0-a61e8082fc8f,b670eb05-6ea0-560e-b97e-e99ab502276c,3,"Thymus (veal, lamb)"
52898d9e-18cc-5919-adea-3bae98e9e029,b670eb05-6ea0-560e-b97e-e99ab502276c,3,"Tongue (beef, veal, mutton, lamb, pork)"
13cdd237-3cb4-50d6-ba16-9663b93fdd8e,b670eb05-6ea0-560e-b97e-e99ab502276c,3,"Totters and feet (calf, pork)"
6ad698fb-7736-5961-9c69-7b7850c8e21a,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Turkey liver
0fa75a03-9c60-5412-88c7-4f7be89ab067,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Veal kidney
492f4e28-fd10-5c56-b888-077720b7027f,b670eb05-6ea0-560e-b97e-e99ab502276c,3,Veal liver
131442a9-76a0-55ab-8f63-99edf382e27e,38862325-903a-5c90-a407-4a7d95aaa21f,3,"Liver, game animals"
162bb59b-c69e-5f08-b4c2-433c393353a3,1fd5c63f-f772-5f65-b816-e78e38bc7c42,3,Pheasant meat (Phasianus colchius)
4093e6cb-923a-5d65-81a6-2bf1c6c7e6c2,1fd5c63f-f772-5f65-b816-e78e38bc7c42,3,Quail meat (Coturnix coturnix)
d70e4369-b63e-5d13-bd60-3d6f3881152e,a44a5788-c0bd-51bb-b7f3-47dd16e2be0f,3,Hare meat (Lepus europaeus)
771d8a1f-53f4-5128-ac7e-8253d02b420f,630e0f1d-b1bb-59f7-b19e-280f48548722,3,Beef meat (Bos spp.)
43e8820a-5120-50f6-acc3-91cce409e9e4,630e0f1d-b1bb-59f7-b19e-280f48548722,3,Goat / kid meat (Capra hircus)
01205157-ded5-58fe-8918-d6f0888bb48c,630e0f1d-b1bb-59f7-b19e-280f48548722,3,Mutton / lamb meat (Ovis aries)
8a51f395-e389-5d6a-b1bd-31a5afa131ce,630e0f1d-b1bb-59f7-b19e-280f48548722,3,Pork / piglet meat (Sus scrofa)
000ef319-9c05-53cd-b273-042a36942fb3,630e0f1d-b1bb-59f7-b19e-280f48548722,3,Rabbit meat (Lepus cuniculus)
5f896a06-f162-572f-88a2-c74ba2bef8da,630e0f1d-b1bb-59f7-b19e-280f48548722,3,Veal meat
9035598d-4a28-56b6-b0d0-3e7e46735d37,1cc52057-5c13-599d-926e-b5beb535377f,3,Meat imitates
61b36156-3226-591a-833a-a2c95baa6a78,1cc52057-5c13-599d-926e-b5beb535377f,3,Textured soy protein
bd615fb8-3785-5fde-99fa-2c1d2c888c94,894256de-b67e-5c4b-8c98-9c075dbafa43,3,Head cheese (Brawn)
92b478ab-33ee-54b8-8a90-7ab6d5eec8f7,894256de-b67e-5c4b-8c98-9c075dbafa43,3,Meat in aspic
52ae9756-92b5-5c7f-a6bb-99a356f39622,894256de-b67e-5c4b-8c98-9c075dbafa43,3,Pork meat loaf
bb2fb52c-e4e8-50b2-ad8d-047797269855,18a19ff3-cd95-526e-b49d-f0f164331891,3,Mixed beef and mutton/lamb meat
31482334-bd16-51c7-9e66-022930e5ea48,18a19ff3-cd95-526e-b49d-f0f164331891,3,Mixed beef and pork meat
299a19ab-eb52-5b78-8b40-e6a1c0197e91,d2c7ed1d-c8c5-5d26-be45-7869771d6d54,3,Meat paste
5c80fd6e-09e2-5798-a048-51f7805bd2aa,d2c7ed1d-c8c5-5d26-be45-7869771d6d54,3,"Pate, chicken liver"
9e7a6dac-2f23-5e90-9e52-54abd7a054ce,d2c7ed1d-c8c5-5d26-be45-7869771d6d54,3,"Pate, goose liver"
efb7e4a3-14e7-5f63-b64c-82124ec7922f,d2c7ed1d-c8c5-5d26-be45-7869771d6d54,3,"Pate, pork liver"
78fb5511-80be-51f5-bc75-7000217cda4f,d2c7ed1d-c8c5-5d26-be45-7869771d6d54,3,Terrine
8889a615-4d8a-5be8-9da7-273bff3b05d5,9216e979-ed16-5497-b963-f707d343ba3d,3,Chicken meat (Gallus domesticus)
9703c1fc-146a-57ac-b197-b2e7a7e340ce,9216e979-ed16-5497-b963-f707d343ba3d,3,Duck meat (Anas spp.)
dcfd0471-541e-58bc-8916-cdf34102c409,9216e979-ed16-5497-b963-f707d343ba3d,3,"Goose meat (Anser, Branta, Chen)"
c2af3725-783f-5c38-ad4d-5506ed1a40a7,9216e979-ed16-5497-b963-f707d343ba3d,3,Guinea fowl meat (Numida meleagris)
7f6e6c1c-da5a-5448-a89a-d181725c79c4,9216e979-ed16-5497-b963-f707d343ba3d,3,Pigeon meat (Columba spp.)
5f3ee5f8-c552-5546-8dcf-800ebbfac6d5,9216e979-ed16-5497-b963-f707d343ba3d,3,Turkey meat (Meleagris gallopavo)
5c900a39-26aa-59cb-8aa1-9ee5afc910ca,9da881a4-ff31-548f-9c8f-e87fd67983aa,3,Bacon
0f1cf5c1-5f76-5ee8-809b-be791d7cb5a4,9da881a4-ff31-548f-9c8f-e87fd67983aa,3,"Beef, dried"
d770e472-fd29-5b5d-93b6-46052ac0628f,9da881a4-ff31-548f-9c8f-e87fd67983aa,3,"Cooked Ham, Pork"
b04b2a1a-2221-5971-8cf4-f14ad8ec84ba,9da881a4-ff31-548f-9c8f-e87fd67983aa,3,"Ham, pork"
921515f9-80fd-5210-97b2-0bc18bf1e9a6,9da881a4-ff31-548f-9c8f-e87fd67983aa,3,"Ham, turkey"
e16e68da-aa4d-5d4c-bb61-d5eb5bb905c5,9da881a4-ff31-548f-9c8f-e87fd67983aa,3,Preserved poultry
a281c45a-89b6-52dc-ad50-c2a12def68ef,ac1ffc46-2ef5-5f03-a2c2-ef3aba1d5455,3,Cooked sausage
af33b13b-1e0c-5af9-8dc7-618d266ef691,ac1ffc46-2ef5-5f03-a2c2-ef3aba1d5455,3,Cooked smoked sausage
7a1772ca-8dcc-5a9f-86ec-eddd82a76657,ac1ffc46-2ef5-5f03-a2c2-ef3aba1d5455,3,Dry sausage
647db420-bcff-516e-a9cb-3802bac66d0a,ac1ffc46-2ef5-5f03-a2c2-ef3aba1d5455,3,Fresh and lightly cooked sausage
131a49ba-6808-5412-898d-56ce02b4ac82,ac1ffc46-2ef5-5f03-a2c2-ef3aba1d5455,3,Semi-dry sausage
829ca036-4324-558e-aa09-b4ea391afe31,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Asiago"
535174f8-ff2a-5874-ba63-325b187c1ffd,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Beaufort"
dcedeb3a-a61a-5581-b46c-c9af6d0d0226,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Bleu d'Auvergne"
f1c331f7-4860-507c-8353-2904f8571e3e,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Blue Castello"
ec66118f-3fa0-5a42-acdc-99cb1d5f495a,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Brie"
3039e667-9a0a-5964-a1fc-031b4118b387,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Buche de Chevre"
e02c763d-35c0-54d1-8801-35be51d736f5,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Camembert"
65eaeb43-2f73-5cd8-9540-03e9cb7011fd,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Cantal"
7856b90d-121e-51e7-ad89-4119e3b25dab,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Capra"
83423b20-8136-5d69-8a98-d14ea9f3833b,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Chaource"
33b6fcaa-4d6d-50e8-98f6-13c0761a2f11,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Cheddar"
5dab999e-5ecd-5eff-8a87-05150eef434b,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Chevres"
117aa4dc-a362-517f-a312-0ba8486e79f1,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Comte"
77f37c86-c94a-5bfb-bea3-8f9cc1c6b248,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Coulommiers"
612d515d-1fe6-5107-ad4e-17b6accf6423,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Edam"
4a103228-6d54-5705-8a29-f5626febf7c9,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Emmental"
1a388634-660f-5e39-be80-6f2253dd1b45,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Epoisses"
e3ca80b4-2522-5e8a-adf0-045eca2ab7d1,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Feta"
ef1a5758-8aab-5d57-9ee1-86b9134b99ed,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Fontina"
67490e63-34f3-5adf-bf91-836dcc20e6fe,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Fourme d'Ambert"
c1e58399-340a-5140-8a88-dc5502f73418,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Gorgonzola"
063cc6ba-776a-50a4-b506-1e6dd5c10ce3,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Gouda"
de7d678f-ce5c-5b34-a11d-e950caabc747,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Grana Padano"
ab757884-0f1a-51ac-80ca-b12981e6221b,1e419658-4d63-5c56-b066-8872836eb5e9,3,"Cheese, Gruyere"
